File;Matcher;Precision;Recall;F1;NUI;PME;HSR;;;;;;;
prospect_both_0_70_ac3_av_.csv;SmatResult;0,4;0,1875;0,25531915;103,5;0,302631579;0,697368421;;;;;;;
prospect_both_0_70_ac3_ev_.csv;ComaInstResult;0,866666667;0,928571429;0,89655172;37;0,108187135;0,891812865;;;;;;;
prospect_both_0_70_ac3_ev_.csv;ComaInstAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac3_ev_.csv;ComaOptResult;0,866666667;0,866666667;0,86666667;37;0,108187135;0,891812865;;;;;;;
prospect_both_0_70_ac3_ev_.csv;ComaOptAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac3_ev_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac3_ev_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac3_ev_.csv;DistributionBasedResult;0,533333333;0,32;0,40000000;79,5;0,23245614;0,76754386;;;;;;;
prospect_both_0_70_ac3_ev_.csv;DistributionBasedAdjusted;0,2;0,428571429;0,27272727;147;0,429824561;0,570175439;;;;;;;
prospect_both_0_70_ac3_ev_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac3_ev_.csv;JaccardLevenMatcherAdjusted;0,066666667;0,142857143;0,09090909;181;0,529239766;0,470760234;;;;;;;
prospect_both_0_70_ac3_ev_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac3_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac3_ev_.csv;SmatResult;0,266666667;0,111111111;0,15686275;131,5;0,384502924;0,615497076;;;;;;;
prospect_both_0_70_ac4_av_.csv;ComaInstResult;0,733333333;1;0,84615385;51;0,149122807;0,850877193;;;;;;;
prospect_both_0_70_ac4_av_.csv;ComaInstAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac4_av_.csv;ComaOptResult;0,4;0,666666667;0,50000000;103,5;0,302631579;0,697368421;;;;;;;
prospect_both_0_70_ac4_av_.csv;ComaOptAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac4_av_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_av_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_av_.csv;DistributionBasedResult;0,6;0,45;0,51428571;69;0,201754386;0,798245614;;;;;;;
prospect_both_0_70_ac4_av_.csv;DistributionBasedAdjusted;0,533333333;0,571428571;0,55172414;79,5;0,23245614;0,76754386;;;;;;;
prospect_both_0_70_ac4_av_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;199,5;0,583333333;0,416666667;;;;;;;
prospect_both_0_70_ac4_av_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac4_av_.csv;SmatResult;0,4;0,153846154;0,22222222;103,5;0,302631579;0,697368421;;;;;;;
prospect_both_0_70_ac4_ev_.csv;ComaInstResult;0,733333333;0,916666667;0,81481481;51;0,149122807;0,850877193;;;;;;;
prospect_both_0_70_ac4_ev_.csv;ComaInstAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac4_ev_.csv;ComaOptResult;0,333333333;0,714285714;0,45454545;117;0,342105263;0,657894737;;;;;;;
prospect_both_0_70_ac4_ev_.csv;ComaOptAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac4_ev_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_ev_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_ev_.csv;DistributionBasedResult;0,666666667;0,294117647;0,40816327;59,5;0,173976608;0,826023392;;;;;;;
prospect_both_0_70_ac4_ev_.csv;DistributionBasedAdjusted;0,333333333;0,3125;0,32258065;117;0,342105263;0,657894737;;;;;;;
prospect_both_0_70_ac4_ev_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_ev_.csv;JaccardLevenMatcherAdjusted;0,066666667;0,5;0,11764706;181;0,529239766;0,470760234;;;;;;;
prospect_both_0_70_ac4_ev_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac4_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac4_ev_.csv;SmatResult;0,4;0,171428571;0,24000000;103,5;0,302631579;0,697368421;;;;;;;
prospect_both_0_70_ac5_av_.csv;ComaInstResult;0,733333333;1;0,84615385;51;0,149122807;0,850877193;;;;;;;
prospect_both_0_70_ac5_av_.csv;ComaInstAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac5_av_.csv;ComaOptResult;0,6;0,75;0,66666667;69;0,201754386;0,798245614;;;;;;;
prospect_both_0_70_ac5_av_.csv;ComaOptAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac5_av_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_av_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_av_.csv;DistributionBasedResult;0,6;0,290322581;0,39130435;69;0,201754386;0,798245614;;;;;;;
prospect_both_0_70_ac5_av_.csv;DistributionBasedAdjusted;0,4;0,315789474;0,35294118;103,5;0,302631579;0,697368421;;;;;;;
prospect_both_0_70_ac5_av_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;199,5;0,583333333;0,416666667;;;;;;;
prospect_both_0_70_ac5_av_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac5_av_.csv;SmatResult;0,466666667;0,189189189;0,26923077;91;0,266081871;0,733918129;;;;;;;
prospect_both_0_70_ac5_ev_.csv;ComaInstResult;0,866666667;1;0,92857143;37;0,108187135;0,891812865;;;;;;;
prospect_both_0_70_ac5_ev_.csv;ComaInstAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac5_ev_.csv;ComaOptResult;0,8;0,923076923;0,85714286;43,5;0,127192982;0,872807018;;;;;;;
prospect_both_0_70_ac5_ev_.csv;ComaOptAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac5_ev_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_ev_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_ev_.csv;DistributionBasedResult;0,6;0,346153846;0,43902439;69;0,201754386;0,798245614;;;;;;;
prospect_both_0_70_ac5_ev_.csv;DistributionBasedAdjusted;0,466666667;0,35;0,40000000;91;0,266081871;0,733918129;;;;;;;
prospect_both_0_70_ac5_ev_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;199,5;0,583333333;0,416666667;;;;;;;
prospect_both_0_70_ac5_ev_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ac5_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ac5_ev_.csv;SmatResult;0,466666667;0,175;0,25454545;91;0,266081871;0,733918129;;;;;;;
prospect_both_0_70_ec_av_.csv;ComaInstResult;1;0,882352941;0,93750000;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;ComaInstAdjusted;1;0,9375;0,96774194;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;ComaOptResult;1;0,882352941;0,93750000;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;ComaOptAdjusted;1;0,9375;0,96774194;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;DistributionBasedResult;0,666666667;0,217391304;0,32786885;59,5;0,173976608;0,826023392;;;;;;;
prospect_both_0_70_ec_av_.csv;DistributionBasedAdjusted;0,266666667;0,19047619;0,22222222;131,5;0,384502924;0,615497076;;;;;;;
prospect_both_0_70_ec_av_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;JaccardLevenMatcherAdjusted;0,066666667;0,166666667;0,09523810;181;0,529239766;0,470760234;;;;;;;
prospect_both_0_70_ec_av_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ec_av_.csv;SmatResult;0,466666667;0,259259259;0,33333333;91;0,266081871;0,733918129;;;;;;;
prospect_both_0_70_ec_ev_.csv;ComaInstResult;1;1;1,00000000;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;ComaInstAdjusted;1;1;1,00000000;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;ComaOptResult;1;1;1,00000000;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;ComaOptAdjusted;1;1;1,00000000;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;CupidResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;CupidAdjusted;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;DistributionBasedResult;0,6;0,375;0,46153846;69;0,201754386;0,798245614;;;;;;;
prospect_both_0_70_ec_ev_.csv;DistributionBasedAdjusted;0,466666667;0,411764706;0,43750000;91;0,266081871;0,733918129;;;;;;;
prospect_both_0_70_ec_ev_.csv;JaccardLevenMatcherResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;JaccardLevenMatcherAdjusted;0,066666667;0,25;0,10526316;181;0,529239766;0,470760234;;;;;;;
prospect_both_0_70_ec_ev_.csv;SimilarityFloodingResult;1;0,043859649;0,08403361;21;0,061403509;0,938596491;;;;;;;
prospect_both_0_70_ec_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;342;1;0;;;;;;;
prospect_both_0_70_ec_ev_.csv;SmatResult;0,333333333;0,172413793;0,22727273;117;0,342105263;0,657894737;;;;;;;
prospect_horizontal_0_ac1_av_.csv;ComaInstResult;1;1;1,00000000;22;0,045454545;0,954545455;;;;;;;
prospect_horizontal_0_ac1_av_.csv;ComaInstAdjusted;0,5;1;0,66666667;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac1_av_.csv;ComaOptResult;1;1;1,00000000;22;0,045454545;0,954545455;;;;;;;
prospect_horizontal_0_ac1_av_.csv;ComaOptAdjusted;0,545454545;1;0,70588235;57;0,117768595;0,882231405;;;;;;;
prospect_horizontal_0_ac1_av_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_av_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_av_.csv;DistributionBasedResult;0,681818182;0,394736842;0,50000000;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac1_av_.csv;DistributionBasedAdjusted;0,5;0,407407407;0,44897959;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac1_av_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac1_av_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac1_av_.csv;SmatResult;0,454545455;0,222222222;0,29850746;76;0,157024793;0,842975207;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;ComaInstResult;1;1;1,00000000;22;0,045454545;0,954545455;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;ComaInstAdjusted;0,5;1;0,66666667;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;ComaOptResult;1;1;1,00000000;22;0,045454545;0,954545455;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;ComaOptAdjusted;0,545454545;1;0,70588235;57;0,117768595;0,882231405;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;DistributionBasedResult;0,681818182;0,394736842;0,50000000;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;DistributionBasedAdjusted;0,5;0,407407407;0,44897959;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac1_ev_.csv;SmatResult;0,454545455;0,222222222;0,29850746;76;0,157024793;0,842975207;;;;;;;
prospect_horizontal_0_ac2_av_.csv;ComaInstResult;0,954545455;1;0,97674419;21;0,04338843;0,95661157;;;;;;;
prospect_horizontal_0_ac2_av_.csv;ComaInstAdjusted;0,090909091;1;0,16666667;192;0,396694215;0,603305785;;;;;;;
prospect_horizontal_0_ac2_av_.csv;ComaOptResult;0,772727273;0,894736842;0,82926829;27;0,055785124;0,944214876;;;;;;;
prospect_horizontal_0_ac2_av_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac2_av_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_av_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_av_.csv;DistributionBasedResult;0,681818182;0,405405405;0,50847458;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac2_av_.csv;DistributionBasedAdjusted;0,545454545;0,444444444;0,48979592;57;0,117768595;0,882231405;;;;;;;
prospect_horizontal_0_ac2_av_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac2_av_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac2_av_.csv;SmatResult;0,227272727;0,263157895;0,24390244;141;0,291322314;0,708677686;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;ComaInstResult;0,909090909;1;0,95238095;21;0,04338843;0,95661157;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;ComaOptResult;0,772727273;0,944444444;0,85000000;27;0,055785124;0,944214876;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;DistributionBasedResult;0,681818182;0,394736842;0,50000000;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;DistributionBasedAdjusted;0,5;0,407407407;0,44897959;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac2_ev_.csv;SmatResult;0,227272727;0,208333333;0,21739130;141;0,291322314;0,708677686;;;;;;;
prospect_horizontal_0_ac3_av_.csv;ComaInstResult;0,909090909;1;0,95238095;21;0,04338843;0,95661157;;;;;;;
prospect_horizontal_0_ac3_av_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;ComaOptResult;0,863636364;1;0,92682927;22;0,045454545;0,954545455;;;;;;;
prospect_horizontal_0_ac3_av_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;DistributionBasedResult;0,681818182;0,405405405;0,50847458;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac3_av_.csv;DistributionBasedAdjusted;0,545454545;0,444444444;0,48979592;57;0,117768595;0,882231405;;;;;;;
prospect_horizontal_0_ac3_av_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac3_av_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac3_av_.csv;SmatResult;0,181818182;0,166666667;0,17391304;157;0,324380165;0,675619835;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;ComaInstResult;0,909090909;1;0,95238095;21;0,04338843;0,95661157;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;ComaOptResult;0,863636364;1;0,92682927;22;0,045454545;0,954545455;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;DistributionBasedResult;0,681818182;0,405405405;0,50847458;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;DistributionBasedAdjusted;0,545454545;0,444444444;0,48979592;57;0,117768595;0,882231405;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac3_ev_.csv;SmatResult;0,181818182;0,166666667;0,17391304;157;0,324380165;0,675619835;;;;;;;
prospect_horizontal_0_ac4_av_.csv;ComaInstResult;0,636363636;0,933333333;0,75675676;42;0,08677686;0,91322314;;;;;;;
prospect_horizontal_0_ac4_av_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;ComaOptResult;0,363636364;0,8;0,50000000;99;0,204545455;0,795454545;;;;;;;
prospect_horizontal_0_ac4_av_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;DistributionBasedResult;0,681818182;0,394736842;0,50000000;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac4_av_.csv;DistributionBasedAdjusted;0,5;0,423076923;0,45833333;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac4_av_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac4_av_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac4_av_.csv;SmatResult;0,363636364;0,210526316;0,26666667;99;0,204545455;0,795454545;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;ComaInstResult;0,727272727;1;0,84210526;31;0,064049587;0,935950413;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;ComaOptResult;0,363636364;0,8;0,50000000;99;0,204545455;0,795454545;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;DistributionBasedResult;0,681818182;0,405405405;0,50847458;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;DistributionBasedAdjusted;0,5;0,407407407;0,44897959;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac4_ev_.csv;SmatResult;0,409090909;0,230769231;0,29508197;87;0,179752066;0,820247934;;;;;;;
prospect_horizontal_0_ac5_av_.csv;ComaInstResult;0,818181818;1;0,90000000;24;0,049586777;0,950413223;;;;;;;
prospect_horizontal_0_ac5_av_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;ComaOptResult;0,636363636;0,823529412;0,71794872;42;0,08677686;0,91322314;;;;;;;
prospect_horizontal_0_ac5_av_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;DistributionBasedResult;0,681818182;0,394736842;0,50000000;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac5_av_.csv;DistributionBasedAdjusted;0,5;0,407407407;0,44897959;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac5_av_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;231;0,477272727;0,522727273;;;;;;;
prospect_horizontal_0_ac5_av_.csv;SimilarityFloodingResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac5_av_.csv;SmatResult;0,272727273;0,193548387;0,22641509;126;0,260330579;0,739669421;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;ComaInstResult;0,818181818;1;0,90000000;24;0,049586777;0,950413223;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;ComaInstAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;ComaOptResult;0,636363636;0,823529412;0,71794872;42;0,08677686;0,91322314;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;ComaOptAdjusted;0;0;0,00000000;484;1;0;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;CupidResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;CupidAdjusted;1;0,045454545;0,08695652;484;1;0;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;DistributionBasedResult;0,681818182;0,394736842;0,50000000;36;0,074380165;0,925619835;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;DistributionBasedAdjusted;0,5;0,407407407;0,44897959;66;0,136363636;0,863636364;;;;;;;
prospect_horizontal_0_ac5_ev_.csv;JaccardLevenMatcherResult;1;0,045454545;0,08695652;484;1;0;;;;;;;
